"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"6361",6361,NA,0.00217932752179328,0.00641695269362782,0.00492535016161305,0.00106337728626117,0.00264970853206147,0.000554323725055432,0.00704225352112676,0.00300090027008102,0.000823497117760088,0.000227324391907252,0,0.00106875667972925,0.00160565189466924,0.00222841225626741,0.00131810193321617,0.0045045045045045,0.0279214064115822,0.00712489522212909,0.000687757909215956,NA,0.00396539484382111
"6362",6362,NA,0.00375469336670839,0.00403828896201017,0.00184643791352516,0.0029869852784297,0.0023784355179704,0.00223713646532438,0.00476947535771065,0.00191031570480595,0.00138350857775318,0.00391074304117782,0.00186567164179104,0.00177999288002848,0.00225624496373892,0.00169109357384442,0.0025260029717682,0.00124120810922631,0.00258531540847983,0.00334378265412748,0.00343878954607978,NA,0.00262863799655265
"6363",6363,NA,0.00655430711610487,0.0114074074074074,0.00380749314651234,0.00471900471900472,0.00341835393110702,0.00221852468108708,NA,0.0131843800322061,0.00493556347683027,0.00341374601729631,0.0067859346082665,0.00389932647997164,0.0074457753318226,0.00414708321813658,0.00538260110561536,0.00489596083231334,0.00615384615384615,0.0035804549283909,0.00404858299595142,NA,0.00555546367677059
"6364",6364,NA,0.00407651301348385,0.00611757684273351,0.00355047854276011,0.00368603642671292,0.00317460317460317,0.000561167227833895,0.00967741935483871,0.00995675349492105,0.00275862068965517,0.00182648401826484,0,0.00357525920629246,0.00228422254853973,0.00221422640464988,0.00408580183861083,0.00982800982800983,NA,0.00463645943097998,0.00340367597004765,NA,0.00418962822294098
"6365",6365,NA,0.00345803206538824,0.002389486260454,0.00154894671623296,0.00216684723726977,0.00158898305084746,0.00112422709387296,NA,0.00242106325027741,0.00220567962503446,0.00136830102622577,0.00124378109452736,0.00215285252960172,0.00228907782864617,0.00304287690179806,0.00116873630387144,0.00204750204750205,0.000514668039114771,0.00190677966101695,0.00547195622435021,NA,0.00211721094200176
"6366",6366,NA,0.00408933626926707,0.00447293872073953,0.00435458786936236,0.00539490720759603,0.00526870389884088,0.0050761421319797,0.00322061191626409,0.00456250633681436,0.00524861878453039,0.00412276683463124,0.00495970241785493,0.0049982149232417,0.00606259216778633,0.00277315585135885,0.00789589121216552,0.00779967159277504,0.00308324768756423,0.00340933304922225,0.00544588155207624,NA,0.00485467423284583
"6367",6367,NA,0.00125707102451289,0.00282864373976478,0.000619482731918848,0.00387931034482759,0.00342015259142331,0.00168067226890756,0.000803858520900322,0.0010112245929821,0.000275633958103638,0.000914913083257091,0.00124069478908189,0.000715051841258491,0.00180594319487769,0.00416204217536071,0.00175515577007459,0.00205170291341814,0.00305188199389624,0.000637348629700446,0.00135685210312076,NA,0.00176145454038879
"6368",6368,NA,0.00469924812030075,0.00400534045393859,0.00493598642603733,0.00388433318946914,0.00471821756225426,0.000559284116331096,0.00240770465489567,0.00242277407631738,0.00109619073718827,0.00113869278068777,0.00123839009287926,0.00106951871657754,0.00261951538965291,0.00749791724520966,0.00335472578763127,0.00204331834899877,0.0014985014985015,0.0010568590150074,0.000666222518321119,NA,0.0026796179331684
"6369",6369,NA,0.00655635341867,0.00325829383886256,0.00338617823610897,0.00453074433656958,0.0034049240440021,0.00895856662933931,0.00239234449760766,0.00525305586422871,0.00329127811300055,0.00364132908511607,0.00309981401115933,0.00462633451957295,0.00229508196721311,0.00416666666666667,0.00395025603511339,0.00408329930583912,0.00554994954591322,0.00294426919032597,0.00398671096345515,NA,0.00417765527730339
"6370",6370,NA,0.00560049782202863,0.00943952802359882,0.00662455707903251,0.00279750376587045,0.00260824204486176,0.00279955207166853,0.00318471337579618,0.0094853683148335,0.00190579907432616,0.00136177939173854,0.00927643784786642,0.00283587380361574,0.00294647241774431,0.00469743022934512,0.00232761128891475,0.0065093572009764,0.00450225112556278,0.00419815281276238,0.0046388336646786,NA,0.0046178927029064
"6371",6371,NA,0.00373482726423903,0.00295508274231678,0.0015382248884787,0.00236813778256189,0.00156698876991382,0.00280583613916947,0.00238853503184713,0.00252985225662821,0.00136017410228509,0.00113739763421292,0.00185528756957328,0.00106723585912487,0.00279100311935643,0.000828958275766786,0.0024777729193995,0.00408830744071954,0.0030060120240481,0.00294798905032638,0.00331564986737401,NA,0.002355961723018
"6372",6372,NA,0.00217458838148493,0.00310054628672671,0.00230520977408944,0.00236305048335124,0.00262329485834208,0.00112044817927171,0.00477707006369427,0.00192210419828022,0.00109051254089422,0.0036330608537693,0.00246913580246914,0.00427350427350427,0.00245861334207507,0.000277546489036914,0.00349701296808976,0.00163465467919902,0.00100150225338007,0.00252100840336134,0.00198675496688742,NA,0.00238050625252143
"6373",6373,NA,0.0147335423197492,0.0253370869758483,NA,0.00884955752212389,0.004739336492891,0.00615901455767077,0.0136,NA,0.00598639455782313,0.00341841385597083,0.00124223602484472,0.00397398843930636,0.00413086582947786,NA,0.0173671920607122,0.0552373158756138,0.00752256770310933,NA,NA,NA,0.0123069651582244
"6374",6374,NA,0.00156788962057071,0.00192792525582085,0.00215152912248348,0.00173047804455981,0.00342646283605693,0.00335758254057079,0.00159872102318145,0.00163749872070412,0.0027292576419214,0.00182690111897694,0.00311720698254364,0.00253899165759884,0.00232210980262067,0.00110895481009149,0.00175182481751825,0.00245198201879853,0.00251762336354481,0.00254237288135593,0.000667556742323097,NA,0.00215646678953904
"6375",6375,NA,0.00408163265306122,0.0023749443372421,0.00215650030807147,NA,0.00343915343915344,0.00786516853932584,0.0216,0.00235077677841374,0.00326797385620915,0.00228728270814273,0.00313479623824451,0.00292397660818713,0.00199302441454908,0.00138274336283186,0.00291036088474971,0.0036734693877551,0.0166498486377397,0.00193215972520395,0.00672494956287828,NA,0.0050415978578755
"6376",6376,NA,0.00380469245402663,0.0177162423701057,NA,0.00457516339869281,NA,NA,0.0120675784392599,0.0074657394150133,0.0720745409701288,0,0.00251572327044025,0.0157914065369078,0.00284948038887026,0.0019358407079646,0.00276002324230099,0.0130932896890344,NA,0.00323415265200517,0.00338066260987153,NA,0.0108843024096415
"6377",6377,NA,0.00638162093171666,NA,NA,NA,0.00562700964630225,NA,NA,NA,0.0137703112090333,NA,NA,NA,0.00320620992237597,0.0110957004160888,0.0353351752217537,0.0110974106041924,0.00516528925619835,NA,NA,NA,0.0114598409009577
"6378",6378,NA,0.00449438202247191,0.0024176488365065,0.00251019767806715,0.00413582934262081,0.00214534727809064,0.00170357751277683,0.00162866449511401,0.00276158330776312,0.00275709953129308,0.00184119677790564,0.00251730648206419,0.00147275405007364,0.00219557507177842,0.000559440559440559,0.00232659589937473,0.00247320692497939,0.00103359173126615,0.00303951367781155,0.00544588155207624,NA,0.00249786277534077
"6379",6379,NA,0.00385109114249037,NA,0.0012426219322771,0.00239182430963253,NA,0.00169875424688562,NA,0.00326964340451619,NA,0.00253456221198157,0.00188087774294671,0.0370778267254038,0.00269133725820017,NA,0.00261361986351096,0.00164541341011929,NA,0.00108225108225108,0.00272294077603812,NA,0.00497713570048104
"6380",6380,NA,0.00482005141388175,0.00180722891566265,0.00217695537241487,0.00239755884917175,0.00343642611683849,0.00113122171945701,0.00406834825061025,0.00246330698963358,0.00111794298490777,0.00255220417633411,0.0025062656641604,0.00110213078618663,0.00319435104236718,0.00143102461362335,0.00382128159905938,0.0008302200083022,0.00153609831029186,0.00303424360641526,0.000680272108843537,NA,0.002321428027798
"6381",6381,NA,0.00128246232766912,0.00299985000749963,0.00311090371752994,0.0019409100711667,0.00317208564631245,0.00562429696287964,0.00323886639676113,0.00296402289452167,0.00193530550179707,0.0046264168401573,0.00619962802231866,0.00291970802919708,0.00334728033472803,0.00275178866263071,0.00247632920611799,0.000826446280991736,0.00153217568947906,0.00519255733448724,0.00402414486921529,NA,0.00316658835765581
"6382",6382,NA,0.00418140881312319,0.00992630470747481,0.00717628705148206,NA,0.00745871070857752,0.00225479143179256,0.00653061224489796,0.00483987230975183,0.00416898276820456,0.00163170163170163,0.0018598884066956,0.0102451518477863,0.00604737107340837,0.00503778337531486,0.0258378857227226,0.00622923588039867,0.00103039670273055,0.00368843566934259,0.00402955003357958,NA,0.00623190946549918
"6383",6383,NA,0.00258314497901195,0.00165687603554752,0.00141176470588235,0.000652883569096844,0.00080450522928399,0,0,0.00143545575720291,0.000831946755407654,0.000929368029739777,0.000623441396508728,0.00220588235294118,0.000504540867810293,0.00110741971207087,0.00131713742133763,0.000827129859387924,0.00104004160166407,0.0017474879860201,0.00269723533378287,NA,0.00117769797856298
"6384",6384,NA,0.000647458724506313,0.00165987626376943,0.0011001100110011,0.000657318141980719,0.00107845780533837,0.00171330668189606,0.000829875518672199,0.000616903146206046,0.00111389585073796,0.00139502441292723,0.00125707102451289,0.000369549150036955,0.00101010101010101,0.00138542532557495,0.00131868131868132,0.000415282392026578,0.00103950103950104,0.000876616261231646,0,NA,0.000972866004142201
"6385",6385,NA,0.179153094462541,0.0230372840254623,0.00757456209562885,0.00510884051532652,NA,0.0023296447291788,0.00752508361204013,NA,0.00224215246636771,NA,0.00317662007623888,0.00743770918557084,0.00506928016221697,NA,0.00249853027630805,0.00627090301003344,NA,0.00663129973474801,0.00339904826648538,NA,0.0186752894727248
"6386",6386,NA,0.00199335548172757,0.00446497305619707,0.00384492149951938,0.00113739763421292,0.00383141762452107,NA,0,0.034746639089969,0.00140016802016242,0.000699300699300699,0,0.000763650248186331,0.00174550532379124,0.00250347705146036,0.00366891693572058,0.000419639110365086,0.00313479623824451,0.000676132521974307,0.00207756232686981,NA,0.00372821404790124
"6387",6387,NA,0.00433044636908728,0.00507536142725315,0.0044835868694956,0.00454442172233583,0.00356652949245542,0.00641773628938156,0.00820419325432999,0.00477822790069596,0.00702049985959,0.003747950339658,0.0025823111684958,0.0066640533124265,0.00747826086956522,0.00554938956714761,0.00631795474581252,0.00293870696893367,0.000523834468308015,0.00346020761245675,0.00561797752808989,NA,0.00491061314555362
"6388",6388,NA,0.00359007832898172,NA,0.00413288825305993,0.00203850509626274,0.0133916370593058,0.00116754232340922,0.00728597449908925,0.00935940099833611,0.00673400673400673,0.00140646976090014,0,0.00154499806875241,0.0042837559972584,0.00417478430281102,0.00293944738389183,0.01214405360134,0.00257599175682638,0.00432112804184671,0.00483091787439614,NA,0.00477342111558192
"6389",6389,NA,0.00356679636835279,0.00195635816403311,0.00349761526232114,0.0018042399639152,0.00378787878787879,0.000584453535943892,0.00269058295964126,0.00228144768225656,0.00167926112510495,0.00235128144838937,0.00315656565656566,0.00192233756247597,0.00119535519125683,0.00111141983884412,0.00190392501464558,0.00167224080267559,0.00101522842639594,0.00203619909502262,0.00274160383824537,NA,0.0021555153012613
"6390",6390,NA,0.00223928342930262,0.0011972463334331,0.000951323925796734,0.000899685110211426,0.00132275132275132,0.00116144018583043,0.00536672629695885,0.00186993559110742,0.000281056773468241,0.00141209696399153,0.00251256281407035,0.00190766882869134,0.00170068027210884,0.000280347631062518,0.000588668138337013,0.00042247570764681,0.00149105367793241,0.00246636771300448,0.000684931506849315,NA,0.00151348959066078
"6391",6391,NA,0.00127186009538951,0.00656324582338902,0.00791891035793475,NA,0.00183246073298429,0.00115473441108545,0.0115761353517364,0.00392927308447937,NA,0.00117288294628196,NA,NA,0.00780322307039864,NA,NA,NA,0.00247157686604053,0.00134258223316178,0.0034106412005457,NA,0.00420396051445228
"6392",6392,NA,0.00567286479672234,0.00625186067281929,0.0047244094488189,0.011756876663709,0.00542215336948102,0.0057372346528973,NA,0.00641556291390728,0.00616419165032222,0.00756143667296786,0.000619578686493185,0.00705270972531552,0.00555088309503785,0.00555401277422938,0.00236371694489585,0.00338983050847458,0.00735654732712114,0.00715243629861422,0.0040595399188092,NA,0.0057114358955909
"6393",6393,NA,0.00469924812030075,0.00266903914590747,0.0033044846577498,0.00487372618520159,0.00462249614791988,0.00452488687782805,0,0.00290758047767394,0.00334354973530231,0.00900047370914259,0.00370141887723627,0.00404411764705882,0.00251172136637642,0.00362116991643454,0.00500810134040359,0.0038265306122449,0.000975609756097561,0.00420540061974325,0.00268456375838926,NA,0.00371179573426374
"6394",6394,NA,0.0137758296806512,NA,0.0061767500791891,0.00199335548172757,0.00433673469387755,0,NA,0.00738583168625819,0.00083635349874547,0.000728862973760933,NA,NA,0.00234505862646566,0.00332594235033259,0.00177777777777778,NA,0.00916104146576664,NA,0.00267737617135207,NA,0.00419391649891575
"6395",6395,NA,0.000311332503113325,NA,0.00396762418663704,0.0035390400353904,0.00126774847870183,0.000553709856035437,NA,0.00791419348120379,0.00111358574610245,NA,0.000615006150061501,0.00783196867212531,0.0116802936759553,0.00111080255484588,0.00340438129070456,NA,NA,NA,0.00268456375838926,NA,0.00353801926071278
"6396",6396,NA,0.00494284831634229,0.00770484516224626,0.00602123276818254,0.00797518830305716,0.00630994447248864,0.00717439293598234,0.00165837479270315,0.0056326275164285,0.00366094058011828,0.00431965442764579,0.00122774708410068,0.00392716886826134,0.00630182421227197,0.00557413600891862,0.00252788104089219,0.00937766410912191,0.00283956460009465,0.00456521739130435,0.00735294117647059,NA,0.00521548388245428
"6397",6397,NA,0.00122137404580153,0.00755891507336594,0.0072992700729927,0.00110472823685373,0.000250563768479078,0,0.00245499181669394,0.00311655931851236,NA,0.00311228154177639,NA,NA,0.00197856553998351,0.00111358574610245,NA,0.00127822752449936,0.000937207122774133,0.00607375271149675,NA,NA,0.00267857303709513
"6398",6398,NA,0.00275904353157572,0.0053388699391962,0.00509716470213444,0.00622637313764732,0.00526183913806064,0.0032967032967033,0.00410172272354389,0.00379706781985023,0.00403807326218633,0.00459159014016433,0.00306936771025169,0.00426894343649947,0.00349475786320519,0.00392817059483726,0.00353096954538767,0.00342319212665811,0.00280767430978007,0.00412595005428882,0.00133868808567604,NA,0.00392085060092877
"6399",6399,NA,0.00151745068285281,0.00131521262604121,0.00126123285511588,0.000220604456210015,0.00099009900990099,0.00107933081489477,0.000813008130081301,0.00167381525264149,0.000558035714285714,0.00169082125603865,0.0018348623853211,0.000355239786856128,0,0.00448556209700028,0.00205791562545936,0.00170794192997438,0.00275355667737494,0.00169563374311149,0.000661813368630046,NA,0.00140379665325213
"6400",6400,NA,0.0115712545676005,0.0177299811073972,NA,0.00466977985323549,0.00946686596910812,0.00164293537787514,0.128099173553719,NA,0.00542547115933752,NA,0.00431034482758621,0.00819380121125757,0.0096586178184846,0.00852272727272727,0.00428486997635934,0.0051413881748072,0.00697026022304833,NA,NA,NA,0.0161205336494674
"6401",6401,NA,0.00150693188667872,0.00563258232235702,0.00538485904339563,0.00510204081632653,0.00470413468680366,0.00380228136882129,0.00324149108589951,0.00516795865633075,0.00590883511536297,0.00627716079188798,0.00308071472581639,0.00427046263345196,0.00462504129501156,0.00168350168350168,0.00337837837837838,0.00256519880290723,0.00321691176470588,0.0029723991507431,0.0046388336646786,NA,0.00406103778279257
"6402",6402,NA,0.00359928014397121,0.00202049357771684,0.00158604282315623,0.00155073105892778,0.000493461633358006,0.00217746325530757,0.00404858299595142,0.000643845906213113,0.00252880022478224,0.00338000965717045,0.00125549278091651,0.000722282412423258,0.00115245307869608,0.00168539325842697,0.00234776228906823,0.00257179597085298,0.00369685767097967,0.00296673023945751,0.00529801324503311,NA,0.00230134169591627
"6403",6403,NA,0.00511278195488722,NA,NA,NA,NA,0.000545851528384279,NA,NA,NA,0.00217706821480406,0.00314861460957179,0.00253899165759884,NA,0.0064624894633324,0.0136603995299647,0.00773860705073087,0.0467809170912459,0.00551197795208819,0.00663129973474801,NA,0.00911899988975966
"6404",6404,NA,0.00122100122100122,0.00190923777353503,0.00126702565726956,0.000914285714285714,0.00199950012496876,0.00275938189845475,0.00164068908941756,0.000758314375473946,0.00198019801980198,0.00145666423889294,0.00126823081800888,0.00218579234972678,0.000679347826086957,0.00112644325542101,0.000444642063139173,0.00172711571675302,0.00139017608897127,0.00149413020277481,0.00201207243460765,NA,0.0014860130983469
"6405",6405,NA,0.00366860287373892,0.00352837400764481,0.00427418078201678,0.00640732265446224,0.00524868782804299,0.00332778702163062,0.00246507806080526,0.00379239354209557,0.00535211267605634,0.00629692419472027,0.00317662007623888,0.00291757840991977,0.00374213301581902,0.00254452926208651,0.00266824785057812,0.00347372991749891,0.00417052826691381,0.00276184406203527,0.0033311125916056,NA,0.0038498835312584
"6406",6406,NA,0.00462962962962963,0.0165778567199526,NA,0.00554272517321016,0.00301204819277108,0.0118577075098814,0.0132890365448505,NA,NA,0.0208383813908408,NA,NA,0.00598904859685147,0.0101437024513948,0.021175773730194,NA,NA,0.0047230571060541,0.0101351351351351,NA,0.0106595085150638
"6407",6407,NA,0.00216182828906733,0.00162241887905605,0.00206054842288794,0.00206944125086227,0.00199850112415688,0,0.000825763831544178,0.00410810810810811,0.0140056022408964,0.00120860526951898,0.00255264837268666,0.000732332478945441,0.003584229390681,0.00168871376301717,0.00147470874502286,0.00347826086956522,0.00231803430690774,0.00171122994652406,0.00201612903225806,NA,0.0026114265432477
"6408",6408,NA,0.00247295208655332,0.00487084870848708,0.00603174603174603,0.00184586986617443,0.00100050025012506,0.00338983050847458,0.00165152766308836,0.00302768166089965,0.00391937290033595,0.00217181467181467,0.00192307692307692,0.000368459837877671,0.00376261330596887,0.00564493367202935,0.00132919805050953,0.00567685589519651,0.00185873605947955,0.00277362918711329,0.00134318334452653,NA,0.00289804371702512
"6409",6409,NA,0.00220333648095688,0.0479166666666667,0.0125160462130937,0.0049469964664311,0.00863601727203454,0.00289351851851852,0.00500417014178482,0.00641304347826087,0.00253378378378378,0.00195217179111762,0.00130208333333333,0.00112275449101796,0.00672182006204757,0.00626959247648903,0.00223847186987017,0.00485222761358624,0.00373831775700935,0.00367965367965368,0.00271923861318831,NA,0.00671894266888654
"6410",6410,NA,0.0015752993068683,0.00253164556962025,0.00176820446873493,0.00165211234363937,0.00228774783934926,0.00464306442251886,0.00250208507089241,0.0013076168682576,0.00253878702397743,0.00365586156470875,0.000651890482398957,0.00150093808630394,0.000861771802826612,0,0.00372689326177698,0.00132508833922261,0.00140383715489003,0.000648929266709929,0,NA,0.00182009330908927
"6411",6411,NA,0.00252365930599369,0.00297929390734396,0.000966339185053954,0.000946745562130178,0.000999500249875062,0.00291545189504373,0.000828500414250207,0.00229834737878954,0.00142369020501139,0.00127032520325203,0.00130890052356021,0.00188253012048193,0.00120048019207683,0.000578871201157742,0.00136013299078132,0.000892857142857143,0.001407789770061,0.00195524657831849,0.00205761316872428,NA,0.00156822499972435
"6412",6412,NA,0.00220611408761425,0.00966974114846772,0.00594568536075848,0.00237247924080664,NA,0.00411522633744856,0.00580912863070539,0.00644034494050868,0.130983089710519,NA,0.00588235294117647,0.00337711069418386,NA,NA,0.0255873110878348,0.00266785237883504,0.00234192037470726,0.00151090006475286,0.00205338809034908,NA,0.0140641763392445
"6413",6413,NA,0.003486529318542,0.00193625260649389,0.00290463127319671,0.00359367513176809,0.00247647350173353,0.00360144057623049,0.00583819849874896,0.00185306300414214,0.00341491178144565,0.00273088381330685,0.00196850393700787,0.00225648740127868,0.00290102389078498,0.00228440890919475,0.00223847186987017,0.00178810907465355,0.00282485875706215,0.00216076058772688,0.00276243093922652,NA,0.00279058499328494
"6414",6414,NA,0.00378907483422798,0.00281940940792402,0.00290932600614191,0.00430416068866571,0.00297029702970297,0.0047534165181224,0,0.00230819960430864,0.00171919770773639,0.00376506024096386,0.00130208333333333,0.000745990302126072,0.00239071038251366,0.00317551963048499,0.00314701034017683,0.00589301903898459,0.00329256820319849,0.00237120068980384,0.00137551581843191,NA,0.00279114525141303
"6415",6415,NA,0.0120367437440608,0.00862453531598513,0.0256913762068401,0.00547672392332586,0.00714637752587481,NA,0.00838222967309304,0.022273425499232,0.00914024564410169,0.00149476831091181,0.00194678780012979,0.0311094452773613,0.00794610468129211,0.0202973127501429,0.00462893833059579,NA,0.00608899297423888,0.00471192974941101,0.00827586206896552,NA,0.0108983411456213
"6416",6416,NA,0.00424005218525766,0.00549031569315236,0.00566620879120879,0.00448318804483188,0.0025,0.00186915887850467,0.00174216027874564,0.0028815122176118,0.00358744394618834,0.00597713097713098,0.00531208499335989,0.00500770416024653,0.00313643491897543,0.00265800354400473,0.00198837565004589,0.00251130085384229,0.00334928229665072,0.00221434898139947,0.00285306704707561,NA,0.00355093544517014
"6417",6417,NA,0.00689202494256646,0.0133394664213431,0.0297813737304183,NA,0.00602107375815354,NA,0.0140474100087796,0.0221674876847291,0.00960419091967404,NA,0.00333555703802535,0.000771604938271605,0.00358294518093873,0.00691045205873884,0.00463794135248354,NA,0.00767386091127098,0.00378197997775306,0.00668647845468053,NA,0.00928225649185512
"6418",6418,NA,0.000661375661375661,0.00431100846805235,0.00850989927058006,0.00301507537688442,0.00201714573877963,NA,0.00440140845070423,0.00201929549024007,0.00203547542890375,0.0010183299389002,0.00133779264214047,0,0.00542986425339366,0.00548024228439573,0.000598086124401914,0.0133779264214047,0.00241080038572806,0.00179251624467847,0.00301431801055011,NA,0.0034128088995063
"6419",6419,NA,0.001657824933687,0.000923503155302447,0.00069468565474123,0.00125722906713603,0.00100781053162006,0.00123533045089561,0.0017636684303351,0.00224517287831163,0.00233576642335766,0.0012745347947999,0.000672947510094213,0.00116550116550117,0.000362713093942691,0.000868055555555556,0.00195576952008425,0.000472143531633617,0.000964785335262904,0.00201929549024007,0.0029806259314456,NA,0.0013609138659972
"6420",6420,NA,0.00133022946458264,0.00169596053037311,0.001743679163034,0.00202122283981809,0.000505050505050505,0,0.000881057268722467,0.00112372176649062,0.00117096018735363,0.00102066853789232,0.000677506775067751,0.0019485580670304,0.00218818380743982,0.00202429149797571,0.000900765650803183,0.000943396226415094,0.000484027105517909,0.00225022502250225,0.00223880597014925,NA,0.0013235952834852
"6421",6421,NA,0.0114324142568931,0.0160361201930562,0.011060393258427,0.014030612244898,0.0268473536180005,0.00251414204902577,0.00624442462087422,0.0142308561102327,0.00559481743227326,0.00747615364784738,0.00137174211248285,0.00865119937082186,NA,0.0104742508001164,0.00619616140244824,NA,0.0136385776911836,0.00681353622530093,NA,NA,0.0101632971896176
"6422",6422,NA,0.00237127371273713,0.00171714018108024,0.00476190476190476,0.00128073770491803,0.00255950857435372,0,0.000893655049151028,0.000785986975072985,0.000293513354857646,0.00102564102564103,NA,NA,0.00183284457478006,0.000289435600578871,NA,0.00047438330170778,0.00195503421309873,0.00137331197070268,0.0015015015015015,NA,0.00144474203138039
"6423",6423,NA,0.00540723217303143,0.0042174320524836,0.00490110274811833,0.00535441101478837,0.00741119345770509,0.00192554557124519,0.00355871886120996,0.00349689791314157,0.00530347672362994,0.00875386199794027,0.00742741390952059,0.00228571428571429,0.00492610837438424,0.00406622131861748,0.00317652397519286,0.00190839694656489,0.0048780487804878,0.00388749142465127,0.00380517503805175,NA,0.00456268245086731
"6424",6424,NA,0.0195753151957532,0.00801109228162071,0.00273270708795901,0.00300375469336671,NA,NA,0.00704845814977974,0.0100225225225225,0.00671728971962617,0.00128073770491803,0,0.00765403750478377,0.00661764705882353,0.000578034682080925,0.00558912386706949,NA,0.00481695568400771,0.00135715901379778,0.000746825989544436,NA,0.00535947882222836
"6425",6425,NA,0.00563847429519071,0.00399324220549839,0.00343288705801579,0.0079860244571999,0.00222882615156018,0.00127959053103007,0.0026246719160105,0.00258368905863851,0.00321074138937536,0.00331463539010709,0.00867244829886591,0.00380952380952381,0.00524602026049204,0.00346120565330257,0.00256410256410256,0.00236854571293226,0.00336215177713737,0.00360766629086809,0.0014695077149155,NA,0.00372915550182982
"6426",6426,NA,0.000331455087835598,0.000766988801963491,0.00189589796621855,0.00149290868375218,0.00197628458498024,0,0,0.000785545954438335,0.00146198830409357,0.000512820512820513,0.00199468085106383,0.00152380952380952,0.00144014401440144,0.000289017341040462,0.00135358700556475,0,0.00048030739673391,0.00157444894287,0,NA,0.000941046577451915
"6427",6427,NA,0.000664451827242525,0.00199600798403194,0.00242760534073175,0.000995520159283225,0.00272479564032698,0.00254452926208651,0.00175592625109745,0.000894954692918671,0.0014585764294049,0.00101807075591754,0.000664451827242525,0.000763650248186331,0.00126285405015335,0.00201438848920863,0.000901713255184851,0.00187705302674801,0.00240384615384615,0.00135440180586907,0.0021945866861741,NA,0.00157459915187655
"6428",6428,NA,0.00200267022696929,0.00384378843788438,0.00400139178844816,0.00175350701402806,0.00471113315150012,0.00381436745073109,0.000881057268722467,0.00167973124300112,0.00175182481751825,0.00229767679346439,0.000670690811535882,0.00192086054552439,0.0041568769202964,0.0026034133641886,0.00240891297801867,0.00375763269140442,0.00482160077145612,0.00361581920903955,0.00218978102189781,NA,0.0027833019213489
"6429",6429,NA,0.00272294077603812,0.00369742720690186,0.0017415534656914,0.00275689223057644,0.00373227170938044,0.00256410256410256,0.00263620386643234,0.00191075643475329,0.00117820324005891,0.00203252032520325,0.00204918032786885,0.00154918667699458,0.0018254837531946,0.00404157043879908,0.002286933983839,0.00187441424554827,0.00241545893719807,0.00339597011546298,0.00219138056975895,NA,0.00245276057198963
"6430",6430,NA,0.00921501706484642,0.0119102861562258,0.00402590582881148,NA,0.00274451097804391,0,0.00620567375886525,0.00381807973048849,0.00293427230046948,0.00204498977505112,0.00205479452054795,0.00312256049960968,0.00789715335169881,0.000874890638670166,0.0102688009664754,0.00378250591016548,0.00241080038572806,0.00407793384685093,0.00293901542983101,NA,0.00446262173013219
"6431",6431,NA,0.00103128222756961,0.00109357912826121,0.00264690312334569,0.00178662582950485,0.0032435129740519,0.000648508430609598,0,0.00134649910233393,0.00175489909330214,0.00178571428571429,0.000693481276005548,0.00316205533596838,0.00222263382107798,0.00173661360347323,0.00165214779212977,0.000467508181393174,0.00242365487154629,0.000788488074117879,0.000744047619047619,NA,0.00153832393523437
"6432",6432,NA,0.00138552130239002,0.000624804748516089,0.00106364119836908,0.000511247443762781,0.00249128051818635,0.00195058517555267,0.000893655049151028,0.00112612612612613,0.00293083235638921,0.000511247443762781,0,0.00199680511182109,0.00167816520604139,0.00057987822557263,0.000901171522979874,0,0.000974184120798831,0.00056807422836584,0.00299177262528048,NA,0.00121994696858244
"6433",6433,NA,NA,0.0135631083453008,NA,NA,NA,NA,0.0155251141552511,NA,NA,0.00128700128700129,NA,NA,NA,0.0105201636469901,NA,0.00850661625708885,0.00997506234413965,0.00528102602791399,0.00703674745895231,NA,0.00896185494032976
"6434",6434,NA,0.000701016473887136,0.000320872773945131,0.000362450163102573,0.00101419878296146,0.00423623224520309,0.00131926121372032,0.000918273645546373,0.00146992311171416,0.000589622641509434,0.00128932439401753,0.000708215297450425,0,0.00150065653723504,0.000583941605839416,0.00256487628243814,0.00141576215195847,0.000501504513540622,0.00051975051975052,0.000797448165869219,NA,0.00109543844840469
"6435",6435,NA,0.00576161325171048,0.00628525382755842,0.00513384671800513,0.00510594842992086,0.00477747045511692,0.00268096514745308,0.00826446280991736,0.00396286231884058,0.00683709869203329,0.00310639399430494,0.00434782608695652,0.012008281573499,0.00708676498755028,0.00556043312847527,0.00470838396111786,0.00425129900803023,0.00810536980749747,0.00297176820208024,0.00643604183427192,NA,0.0056522149597021
"6436",6436,NA,0.00791651673263764,NA,0.0152014652014652,NA,0.00677370797792273,0.00201477501678979,0.00639853747714808,0.0072562358276644,0.00325925925925926,0.00155480694480435,0.00288808664259928,0.00330715171558495,0.00708269525267994,0.00642898889538282,0.00501748517561198,0.00890764181903422,0.00455696202531646,0.00211795373085696,0.00318725099601594,NA,0.005521736511222
