merged.pos,gene,mean.1A,mean.1B,mean.3A
6616,NS5A,0.00140639,0.002611349,0.003141992
6617,NS5A,0.013521446,0.0141911,0.012024937
6618,NS5A,0.001938017,0.002124838,0.003863836
6619,NS5A,0.002519033,0.001946583,0.003031516
6620,NS5A,NA,0.005866745,0.01706409
6621,NS5A,0.000783409,0.001707866,0.004198812
6622,NS5A,0.004187791,0.002934019,0.005452802
6623,NS5A,0.003063797,0.001899097,0.002505805
6624,NS5A,0.001283553,0.001661422,0.005115797
6625,NS5A,0.004349918,0.00251338,0.002155655
6626,NS5A,0.015971919,0.002541272,0.003011207
6627,NS5A,0.001584166,0.00311437,0.002364655
6628,NS5A,0.003483617,0.004014044,0.003143397
6629,NS5A,0.003896447,0.003711106,0.002912004
6630,NS5A,0.002678779,0.00214744,0.001343435
6631,NS5A,0.003223962,0.003208531,0.004555615
6632,NS5A,0.002049613,0.001997864,0.005762474
6633,NS5A,0.001059227,0.001265493,0.002090348
6634,NS5A,0.004201494,0.002376537,0.004047696
6635,NS5A,0.012229282,0.015748544,0.004240432
6636,NS5A,0.013882888,0.002301816,0.001724384
6637,NS5A,0.001469035,0.003361981,0.004065556
6638,NS5A,0.005051249,0.005484322,0.004259336
6639,NS5A,0.003929832,0.003840885,0.004214673
6640,NS5A,0.001899846,0.003976005,0.002667249
6641,NS5A,0.002716326,0.010014111,0.006419673
6642,NS5A,0.002060128,0.002438034,0.001812888
6643,NS5A,NA,0.002574372,0.002334598
6644,NS5A,0.00987225,0.00607183,0.007193607
6645,NS5A,0.001309137,0.001466961,0.001178904
6646,NS5A,0.003276654,0.004125323,0.003340797
6647,NS5A,0.003413947,0.003595602,0.00318166
6648,NS5A,0.002094983,0.001883041,0.001913732
6649,NS5A,0.002146124,0.002048241,0.002057583
6650,NS5A,0.004300815,0.005717561,0.006068112
6651,NS5A,0.001525915,0.001664556,0.001373816
6652,NS5A,0.005920982,0.005064963,0.005054067
6653,NS5A,0.004251359,0.0080557,0.002435993
6654,NS5A,0.005401123,0.004537764,0.00468218
6655,NS5A,0.006602813,0.007065554,0.00512716
6656,NS5A,0.00590646,0.002513983,0.004996251
6657,NS5A,0.001624126,0.001563828,0.002057969
6658,NS5A,0.002924584,0.003140818,0.002381675
6659,NS5A,0.002729361,0.001976307,NA
6660,NS5A,0.002012192,0.002268933,0.002611487
6661,NS5A,0.002705526,0.002918319,0.002005747
6662,NS5A,0.008818741,0.004905466,0.003376959
6663,NS5A,0.00164049,0.002081019,0.009842526
6664,NS5A,0.003762175,0.004317369,0.002932999
6665,NS5A,NA,0.003439278,0.0055738
6666,NS5A,NA,0.005031962,0.002896485
6667,NS5A,0.001407983,0.001830235,0.004203239
6668,NS5A,0.004454785,0.006090421,0.007679014
6669,NS5A,0.002506678,0.002405923,0.001813328
6670,NS5A,0.002070283,0.002372637,0.002898791
6671,NS5A,NA,0.003200173,0.003071554
6672,NS5A,0.003833579,0.010931524,0.00282697
6673,NS5A,0.003447934,0.003895412,0.002113821
6674,NS5A,0.001716931,0.005219241,NA
6675,NS5A,0.00525498,0.00543955,0.004726012
6676,NS5A,0.001047015,0.001465021,0.001347407
6677,NS5A,0.013218259,0.00793183,0.008580398
6678,NS5A,0.005522133,0.006541421,0.000790885
6679,NS5A,0.002690948,0.001368946,0.003507805
6680,NS5A,0.015042832,0.012262867,0.004157192
6681,NS5A,0.001892008,0.001943053,0.000946018
6682,NS5A,0.005240687,0.005081294,0.004657071
6683,NS5A,0.004650016,0.0036383,0.009208057
6684,NS5A,0.005934224,0.004664562,0.001258787
6685,NS5A,0.003754032,0.004607084,0.005310152
6686,NS5A,0.021106695,0.00490765,0.00430273
6687,NS5A,0.001190322,0.014102264,0.002063721
6688,NS5A,0.004430855,0.002999304,0.005523512
6689,NS5A,0.022202255,NA,0.002487725
6690,NS5A,0.002100505,0.004114748,0.005042579
6691,NS5A,0.003885456,0.003450521,0.007222689
6692,NS5A,0.012330417,0.020810849,0.00254503
6693,NS5A,0.002509419,0.003547971,0.003949923
6694,NS5A,0.00190183,0.0023864,0.001851306
6695,NS5A,0.004053911,0.004635019,0.008757038
6696,NS5A,0.002642211,0.002401891,0.001585437
6697,NS5A,0.002907245,0.002232446,0.002649312
6698,NS5A,0.005343156,0.007855273,0.006005739
6699,NS5A,0.004407572,0.004073753,0.004862041
6700,NS5A,0.002573678,0.002005021,0.002009116
6701,NS5A,0.007899493,0.005119615,0.004479613
6702,NS5A,0.0021372,0.001990033,0.001623385
6703,NS5A,0.004482792,0.004008917,0.004754811
6704,NS5A,0.005540233,0.003179645,0.002945503
6705,NS5A,NA,0.001302473,0.000976015
6706,NS5A,0.005540186,0.002948099,0.002926423
6707,NS5A,0.007234076,NA,0.004789022
6708,NS5A,0.002514208,0.001756057,0.011788882
6709,NS5A,0.002155861,0.003569584,0.002756882
6710,NS5A,0.00732489,0.006793897,0.013417084
6711,NS5A,0.006412795,0.001961338,0.002488687
6712,NS5A,0.003218107,0.002306131,0.001532708
6713,NS5A,0.004223472,0.005950127,NA
6714,NS5A,0.00186968,0.001592444,0.004678481
6715,NS5A,0.002026427,0.001579613,0.001820616
6716,NS5A,0.004878502,0.014477448,NA
6717,NS5A,0.001943017,0.002172648,0.001310143
6718,NS5A,0.002791423,0.010446447,0.003515387
6719,NS5A,0.006058377,0.006403427,0.001307225
6720,NS5A,0.002937362,0.003141912,0.003104185
6721,NS5A,0.002353143,0.002327014,0.003032676
6722,NS5A,0.012273734,NA,NA
6723,NS5A,0.002004826,0.003894674,0.004941351
6724,NS5A,0.004942782,0.003945459,0.002620819
6725,NS5A,0.008103317,0.003251058,0.007682544
6726,NS5A,0.004980658,0.00341844,0.002143888
6727,NS5A,0.001421444,0.001099711,0.000501612
6728,NS5A,0.007351383,0.008574118,0.005037133
6729,NS5A,0.00099296,0.000889145,0.00079744
6730,NS5A,0.002959556,0.003317172,0.002977243
6731,NS5A,0.008115509,0.012104461,NA
6732,NS5A,NA,NA,0.001100001
6733,NS5A,0.002440692,0.003385354,0.002181636
6734,NS5A,0.007446194,0.007111838,0.002652205
6735,NS5A,0.001119021,0.001351013,0.001129187
6736,NS5A,0.0057141,0.005269385,0.005685814
6737,NS5A,0.005394039,NA,NA
6738,NS5A,0.002413784,0.001559924,0.001688249
6739,NS5A,0.00173132,0.001852817,0.001683424
6740,NS5A,0.002530669,0.005135688,0.003103702
6741,NS5A,0.001834419,0.003184869,0.002153126
6742,NS5A,0.00403508,0.004764237,0.004487781
6743,NS5A,0.005202494,0.006660094,0.008154166
6744,NS5A,0.003669727,0.003270832,0.00642879
6745,NS5A,0.002874832,0.003935561,0.001171313
6746,NS5A,0.002968702,0.003018598,0.012361646
6747,NS5A,0.004974658,NA,0.000947247
6748,NS5A,0.00401329,0.003730147,0.005211953
6749,NS5A,NA,0.007157432,0.004869838
6750,NS5A,0.001524885,0.002424123,0.001522918
6751,NS5A,0.003355215,0.00630309,0.003648808
6752,NS5A,NA,0.007314401,0.020346623
6753,NS5A,0.003027666,0.007414264,0.001715545
6754,NS5A,0.001830256,0.001407607,0.001555789
6755,NS5A,0.003650258,0.002400434,0.011826376
6756,NS5A,0.003003132,0.004582615,0.002109139
6757,NS5A,0.003747284,0.002834278,0.002217793
6758,NS5A,0.019803282,0.005237217,0.011555399
6759,NS5A,0.002538104,0.003601554,0.002767481
6760,NS5A,0.003604689,0.002539229,0.001718519
6761,NS5A,0.004759578,0.021528801,0.010516234
6762,NS5A,0.002241281,0.002043566,0.001356577
6763,NS5A,0.001917495,0.001631477,0.000746928
6764,NS5A,0.002776753,0.016198394,0.005975076
6765,NS5A,0.001337889,0.002815266,0.001518245
6766,NS5A,0.001168428,0.005376806,0.000713459
6767,NS5A,0.019902337,0.013258262,0.00548551
6768,NS5A,0.005064447,0.007528217,0.004122803
6769,NS5A,0.003042161,0.002501762,0.00107613
6770,NS5A,0.003601742,0.00401301,NA
6771,NS5A,0.004607816,0.003940658,0.002653286
6772,NS5A,0.005087332,0.006380826,0.005239526
6773,NS5A,0.0027538,0.007146974,0.004344559
6774,NS5A,0.00264212,0.001721523,0.002746614
6775,NS5A,0.001067533,0.001122896,0.001583218
6776,NS5A,0.003031728,0.010228006,0.004139145
6777,NS5A,0.005388616,0.001085067,0.003137493
6778,NS5A,0.002681001,0.004571698,0.00361549
6779,NS5A,0.005804505,0.002456413,0.003121654
6780,NS5A,0.012979025,0.002269446,0.012499003
6781,NS5A,0.002867794,0.002192061,0.002482239
6782,NS5A,0.004732436,NA,0.001968638
6783,NS5A,0.002518899,0.001560481,0.005145681
6784,NS5A,0.002037451,0.002731523,0.001005454
6785,NS5A,0.003168548,0.002587313,NA
6786,NS5A,0.000861346,0.000882844,0.001391554
6787,NS5A,0.004543515,0.003782286,0.005438117
6788,NS5A,NA,0.011283875,0.004027384
6789,NS5A,0.001051083,0.000782608,0.001813505
6790,NS5A,0.005738273,0.005543955,0.005802847
6791,NS5A,0.003679701,0.002423115,NA
6792,NS5A,0.00154852,0.001158801,0.005801762
6793,NS5A,0.004824143,0.00675413,0.005900685
6794,NS5A,NA,0.006465959,0.00232457
6795,NS5A,0.004765105,0.006770324,0.003917968
6796,NS5A,0.001943637,0.001881129,0.001239345
6797,NS5A,0.012519872,0.005354633,0.009637618
6798,NS5A,0.003434603,0.004421893,0.00212225
6799,NS5A,0.003415233,0.003227812,0.003065981
6800,NS5A,0.011903385,0.00911144,0.001793084
6801,NS5A,0.003084059,0.001039588,0.003135111
6802,NS5A,0.002033966,0.00331214,0.00543512
6803,NS5A,0.011789168,0.004831644,0.003409053
6804,NS5A,0.000888043,0.001370727,0.001983679
6805,NS5A,0.003010754,0.003921286,0.002367095
6806,NS5A,0.012864851,0.002954428,0.006686409
6807,NS5A,0.002108063,0.002690733,0.001298715
6808,NS5A,0.001488766,0.002013635,0.001842242
6809,NS5A,0.011323974,0.003094339,0.003445329
6810,NS5A,0.001565174,0.002061589,0.014528761
6811,NS5A,0.003682943,0.005516624,0.004143798
6812,NS5A,0.003338042,0.002702733,0.004317837
6813,NS5A,0.00164297,NA,0.005319927
6814,NS5A,0.005123866,0.004402011,0.004473994
6815,NS5A,0.005029058,0.007418704,0.018355505
6816,NS5A,0.004745655,0.001750547,0.003680767
6817,NS5A,0.003988584,0.002589327,0.000686005
6818,NS5A,NA,0.008445777,0.00134056
6819,NS5A,0.00183088,0.002775255,0.00260743
6820,NS5A,0.002379304,0.002532721,0.002904307
6821,NS5A,0.003152767,0.012780743,0.011892051
6822,NS5A,0.00220851,0.010591739,0.009804551
6823,NS5A,0.002779598,0.004262365,0.005300098
6824,NS5A,0.003950407,0.003557143,NA
6825,NS5A,0.001347259,0.001014385,0.00773644
6826,NS5A,0.003421727,0.003259655,0.00155314
6827,NS5A,0.007001789,NA,0.005618536
6828,NS5A,0.00135349,0.00137103,0.001294632
6829,NS5A,0.002859725,0.002759977,0.001271782
6830,NS5A,0.003658956,0.003505792,0.005275054
6831,NS5A,0.004605288,0.004760828,0.004549747
6832,NS5A,0.003223249,0.001417339,0.001561039
6833,NS5A,0.00492084,0.011448412,0.007800092
6834,NS5A,0.002415129,0.001464519,0.000972803
6835,NS5A,0.00546776,0.005003697,0.003838498
6836,NS5A,0.010674507,0.009694551,0.012812938
6837,NS5A,0.013332781,0.00184819,0.000955779
6838,NS5A,0.002846227,0.010759295,0.005160719
6839,NS5A,0.010955737,0.007244851,0.006558371
6840,NS5A,0.001543185,0.001932223,0.001216094
6841,NS5A,0.001525151,0.002072922,0.001432141
6842,NS5A,0.009951138,0.006049876,0.002634316
6843,NS5A,0.004878612,0.005138694,0.003983918
6844,NS5A,0.001718184,0.001914355,0.001590019
6845,NS5A,0.004215817,NA,0.004199627
6846,NS5A,0.002167565,0.001669136,0.001455219
6847,NS5A,0.005365822,0.005147643,0.005986883
6848,NS5A,0.011321962,NA,0.006881394
6849,NS5A,0.003021892,0.002875222,0.002429223
6850,NS5A,0.001319035,0.001640902,0.001380751
6851,NS5A,0.007829569,0.004558629,NA
6852,NS5A,0.001578461,0.001685074,0.004941804
6853,NS5A,0.003455141,0.003045681,0.003670462
6854,NS5A,0.010205863,0.010617485,0.007671375
6855,NS5A,0.002375839,0.001360415,0.00172156
6856,NS5A,0.002355992,0.010872635,0.001262837
6857,NS5A,0.00509999,0.009268026,0.010396832
6858,NS5A,0.001502842,0.001277827,0.001552895
6859,NS5A,0.005363877,0.004336389,0.00459175
6860,NS5A,0.020361101,NA,0.012474957
6861,NS5A,0.002089404,0.001188099,0.001484156
6862,NS5A,0.004337171,0.004571661,0.005036341
6863,NS5A,NA,0.014241402,0.014348396
6864,NS5A,0.003166354,0.035495042,0.004642141
6865,NS5A,0.004012269,0.002554756,0.00142732
6866,NS5A,0.006190072,0.021549408,0.006114303
6867,NS5A,0.002457298,0.001583164,0.001895073
6868,NS5A,0.00469289,0.002296253,0.003569582
6869,NS5A,0.003762115,0.004315625,0.007066429
6870,NS5A,0.00955073,0.002347884,0.005005024
6871,NS5A,0.003825476,0.005356701,0.004507462
6872,NS5A,0.007249265,0.008563332,0.004228439
6873,NS5A,0.007246479,0.005446962,0.004560807
6874,NS5A,0.002241554,0.000855013,0.00171751
6875,NS5A,0.005187117,0.009048897,0.003216813
6876,NS5A,0.00525921,0.004689922,0.003919991
6877,NS5A,0.001738204,0.001230335,0.002699501
6878,NS5A,0.004241947,0.011042022,0.002512165
6879,NS5A,0.003307008,0.002768476,0.003170065
6880,NS5A,0.00313281,0.002566794,0.002848009
6881,NS5A,0.003094889,0.002877019,0.000529655
6882,NS5A,0.001763897,0.001908407,0.005107141
6883,NS5A,0.005071069,0.004655842,0.003638886
6884,NS5A,0.003670924,0.013607744,0.003080498
6885,NS5A,0.003447149,0.007181674,0.006733321
6886,NS5A,0.001521305,0.001584559,0.001902922
6887,NS5A,0.010784246,0.016381938,0.024563127
6888,NS5A,0.001964916,0.00250424,0.001757615
6889,NS5A,0.003807274,0.003870346,0.007779597
6890,NS5A,0.018045194,0.002964859,0.001678205
6891,NS5A,0.001928302,0.002315213,0.002693981
6892,NS5A,0.001456484,0.001668657,0.001318187
6893,NS5A,0.006539226,0.003784796,0.007704198
6894,NS5A,0.005705696,0.004679442,0.005191355
6895,NS5A,0.001182316,0.001410953,0.000818066
6896,NS5A,0.011128326,0.0060542,0.006673071
6897,NS5A,0.001878091,0.001684913,0.001131437
6898,NS5A,0.002726928,0.002847417,0.002404711
6899,NS5A,0.015195521,0.007200021,0.021894984
6900,NS5A,0.004020917,0.003832878,0.002064442
6901,NS5A,0.002992013,0.003559288,0.006596547
6902,NS5A,0.002151684,0.012194981,NA
6903,NS5A,0.003327306,0.002739329,0.003365802
6904,NS5A,0.000975686,0.001258997,0.000885715
6905,NS5A,0.011106281,0.005478551,0.017277568
6906,NS5A,0.002313891,0.002875814,0.002403611
6907,NS5A,0.002541819,0.002093447,0.001758507
6908,NS5A,0.011213793,0.005008394,NA
6909,NS5A,0.001032896,0.000742419,0.00108505
6910,NS5A,0.004465045,0.00487557,0.002288668
6911,NS5A,0.008546046,0.003101153,0.007155106
6912,NS5A,0.005595484,0.003612704,NA
6913,NS5A,0.002746821,0.002131007,0.001719166
6914,NS5A,0.009855101,0.00705066,NA
6915,NS5A,0.002556581,0.002749468,0.002849943
6916,NS5A,0.002400117,0.002583805,0.002872236
6917,NS5A,0.00743338,0.010656983,0.010437735
6918,NS5A,0.005081485,0.002241871,0.003188659
6919,NS5A,0.001911615,0.006980214,0.002483592
6920,NS5A,0.008373738,0.004226912,0.018330716
6921,NS5A,0.004676882,0.002748709,0.002412635
6922,NS5A,0.000681684,0.002067572,0.00256794
6923,NS5A,NA,0.010192605,0.003154826
6924,NS5A,0.004642662,0.003289734,0.001655282
6925,NS5A,0.001228023,0.00162342,0.002215092
6926,NS5A,0.003839205,NA,0.00420454
6927,NS5A,0.015774327,NA,0.001593165
6928,NS5A,0.003344359,0.003045779,0.004513654
6929,NS5A,0.012017603,0.003840142,0.005100012
6930,NS5A,0.0021943,0.003979706,0.001928374
6931,NS5A,0.002706978,0.003068948,0.003008097
6932,NS5A,0.006797033,0.006648349,0.006018207
6933,NS5A,0.003613411,0.003634311,0.002705553
6934,NS5A,0.00103545,0.001675052,0.001467183
6935,NS5A,NA,0.004137894,NA
6936,NS5A,0.001523998,0.002044704,0.001853085
6937,NS5A,0.001847578,0.003332674,0.001529431
6938,NS5A,NA,0.001869376,0.002027068
6939,NS5A,0.004600341,0.005741601,0.005415219
6940,NS5A,0.002276989,0.001251429,0.001574969
6941,NS5A,NA,NA,0.0335884
6942,NS5A,0.002392524,0.003035735,0.003930888
6943,NS5A,0.002177189,0.002273328,0.001170511
6944,NS5A,0.007177868,0.008991108,0.005962956
6945,NS5A,0.001224903,0.001415682,0.000646202
6946,NS5A,0.000847649,0.001087798,0.000764272
6947,NS5A,0.025769396,0.00274529,0.005923459
6948,NS5A,0.003989016,0.003728126,0.004308327
6949,NS5A,0.000525881,0.00062711,0.000948164
6950,NS5A,0.014064983,NA,0.003900024
6951,NS5A,NA,0.015744665,0.000761549
6952,NS5A,0.003392446,0.003511369,0.004805443
6953,NS5A,0.008026774,0.002954549,0.013989178
6954,NS5A,0.003144314,0.002787935,0.002689802
6955,NS5A,0.002976455,0.003106693,0.001831284
6956,NS5A,0.005431849,0.004960767,0.009965309
6957,NS5A,0.004080614,0.007637356,0.006290121
6958,NS5A,0.002825427,0.002058775,0.002393817
6959,NS5A,0.004950829,0.007881824,0.002532664
6960,NS5A,0.004472521,0.004622245,0.005489764
6961,NS5A,0.000947762,0.000852798,0.001204505
6962,NS5A,0.010741137,0.010204136,0.006457036
6963,NS5A,0.003189032,0.00364501,0.003325613
6964,NS5A,0.0017984,0.001000901,0.001366694
6965,NS5A,0.008318052,0.006191497,0.005170069
6966,NS5A,0.002926895,0.002216607,0.002787267
6967,NS5A,0.002320422,0.002326604,0.001513034
6968,NS5A,NA,0.007862181,0.005847673
6969,NS5A,0.003078237,0.002731413,0.004037572
6970,NS5A,0.002291743,0.001595638,0.002302304
6971,NS5A,0.004790333,0.00467575,0.003401452
6972,NS5A,0.002062119,0.001498311,0.002057606
6973,NS5A,0.003930699,0.004008607,0.004090359
6974,NS5A,0.00813214,0.005788031,0.007301061
6975,NS5A,0.004228069,0.008086947,0.002523842
6976,NS5A,0.00373592,0.003689228,0.002825083
6977,NS5A,0.004733121,0.022953706,NA
6978,NS5A,0.004472074,0.004006786,0.004191344
6979,NS5A,0.001741933,0.001215743,0.002280205
6980,NS5A,0.015088071,0.008702305,0.005475659
6981,NS5A,0.003343239,0.002002649,0.002688035
6982,NS5A,0.001677434,0.002640526,0.00150917
6983,NS5A,0.011431303,0.015520091,0.005935343
6984,NS5A,0.0016809,0.00207229,0.001114551
6985,NS5A,0.001681941,0.001076717,0.002068659
6986,NS5A,0.006657509,0.006857874,0.004355248
6987,NS5A,0.005471516,0.002621815,0.003408778
6988,NS5A,0.00118736,0.000818706,0.003023773
6989,NS5A,0.012578951,0.010192881,0.009017989
6990,NS5A,0.001001507,NA,0.00629809
6991,NS5A,0.003942511,0.003232217,0.003890026
6992,NS5A,0.00466809,0.00205037,0.002560006
6993,NS5A,0.003135434,0.003043791,0.004252682
6994,NS5A,0.006463316,0.005231632,0.005817882
6995,NS5A,0.005311946,0.004451866,0.003445018
6996,NS5A,0.003175481,0.001826713,0.00294692
6997,NS5A,0.001942401,0.002660163,0.002177358
6998,NS5A,0.007768921,0.008047579,0.007451169
6999,NS5A,0.007951372,0.005301569,0.004018057
7000,NS5A,0.00132032,0.00136304,0.001845317
7001,NS5A,0.007905044,0.011755315,0.00460341
7002,NS5A,0.005421237,0.004797207,0.005103055
7003,NS5A,0.002852936,0.002807211,0.002321824
7004,NS5A,0.005249293,0.006616065,NA
7005,NS5A,0.00548683,0.004754926,0.002040211
7006,NS5A,0.002137043,0.001856083,0.012393259
7007,NS5A,0.013372674,0.025285862,NA
7008,NS5A,NA,0.004404517,NA
7009,NS5A,0.004891333,0.013471382,0.001799309
7010,NS5A,0.005784259,0.005722733,0.005811857
7011,NS5A,0.004221027,0.003643647,NA
7012,NS5A,0.003195768,0.006502655,0.006455468
7013,NS5A,0.011533951,0.0172483,0.006503573
7014,NS5A,0.001873533,0.001536517,NA
7015,NS5A,0.003019861,0.003578211,0.001899576
7016,NS5A,NA,0.007504677,0.004425505
7017,NS5A,0.002598735,0.001766958,0.002721708
7018,NS5A,0.004443619,0.004979406,0.003745991
7019,NS5A,0.002189146,0.001630408,0.010275183
7020,NS5A,0.005146965,0.004558868,0.005795004
7021,NS5A,0.001495218,0.000846905,0.002611623
7022,NS5A,0.003754716,0.003007089,0.016628684
7023,NS5A,0.001777833,0.002189427,0.001669424
7024,NS5A,0.001462572,0.001379657,NA
7025,NS5A,0.009089899,0.005922934,NA
7026,NS5A,0.00137619,0.001143963,0.000905796
7027,NS5A,0.003867372,0.004037456,0.004245422
7028,NS5A,0.010668535,0.0056425,0.00666402
7029,NS5A,0.003032559,0.002918097,0.002492873
7030,NS5A,0.002874762,0.003647079,0.002130077
7031,NS5A,0.007845121,0.01691457,0.006067829
7032,NS5A,0.002618921,0.001775887,0.001184242
7033,NS5A,0.003555925,0.004791601,0.004587728
7034,NS5A,0.005470721,0.003516839,0.002225928
7035,NS5A,0.002502023,0.002365747,0.002640762
7036,NS5A,0.00463762,0.004606148,0.002983068
7037,NS5A,0.004024048,0.004137122,NA
7038,NS5A,0.004238306,0.008890708,0.001995884
7039,NS5A,0.002431254,0.00332898,0.003153477
7040,NS5A,0.004403174,0.025801971,NA
7041,NS5A,0.000665504,0.001417162,0.002830495
7042,NS5A,0.004380948,0.003817018,0.005413043
7043,NS5A,0.004326971,0.002558597,NA
7044,NS5A,0.002940818,0.002367489,0.003332902
7045,NS5A,0.002777799,0.002134397,0.003382347
7046,NS5A,0.020507347,0.012941685,0.003897606
7047,NS5A,0.00366099,0.0039679,0.003910779
7048,NS5A,0.004464771,0.003512723,0.003015679
7049,NS5A,0.008325398,NA,0.008149794
7050,NS5A,0.001193144,0.001526796,NA
7051,NS5A,0.004728357,0.00539832,0.003614118
7052,NS5A,0.004579367,0.00348463,0.003213739
7053,NS5A,0.002581787,0.004546615,0.010568841
7054,NS5A,0.003197693,0.004675974,0.003064633
7055,NS5A,NA,0.002093808,0.01385422
7056,NS5A,0.002231031,0.00362666,0.002766415
7057,NS5A,0.001243615,0.001399382,0.001577851
7058,NS5A,0.000956683,0.001645392,0.002447881
7059,NS5A,0.004888299,0.003914639,0.003381516
7060,NS5A,0.002936838,0.002236033,0.003236711
7061,NS5A,0.008333741,0.003917874,0.004892204
7062,NS5A,0.002138897,0.002537479,0.002138227
7063,NS5A,0.004489823,0.00435595,0.003657975
7064,NS5A,0.005262435,0.001876672,NA
7065,NS5A,0.001035934,0.000803862,0.000638681
7066,NS5A,0.004890363,0.005950824,0.005517836
7067,NS5A,0.006888339,0.002365257,0.003370014
7068,NS5A,0.0051319,0.006649536,0.005462318
7069,NS5A,0.002379013,0.002073177,0.003336093
7070,NS5A,0.002072961,0.001645587,0.002176295
7071,NS5A,0.002053549,0.002130941,0.002788004
7072,NS5A,0.001991201,0.001833667,0.002099983
7073,NS5A,0.004615945,0.003389354,0.002852154
7074,NS5A,0.00376104,0.002266299,0.004227895
7075,NS5A,0.004521163,0.001473375,0.002243548
7076,NS5A,0.010746226,0.017207573,0.003804601
7077,NS5A,0.005288908,0.00479826,0.003987421
7078,NS5A,0.003827076,0.003829133,NA
7079,NS5A,0.00696499,0.004264113,NA
7080,NS5A,0.00443472,0.003800532,0.002938233
7081,NS5A,0.004348749,0.005124532,0.004526933
7082,NS5A,0.00348894,0.00318861,NA
7083,NS5A,0.004140593,0.005668625,0.002917643
7084,NS5A,0.001841163,0.001183043,0.001557632
7085,NS5A,0.004933363,0.004758864,0.006062535
7086,NS5A,0.003181111,0.001937582,0.00233192
7087,NS5A,0.000893839,0.00320299,0.002981262
7088,NS5A,0.002466611,0.005187534,0.002823531
7089,NS5A,0.002466225,0.002215261,0.002047206
7090,NS5A,0.003409959,0.00327791,0.003174818
7091,NS5A,0.011078712,0.002664601,0.010580448
7092,NS5A,0.001073588,0.000912883,0.000628058
7093,NS5A,0.006029897,0.004541397,0.004812084
7094,NS5A,0.004362192,0.001254043,0.007588299
7095,NS5A,0.004242012,0.00431408,0.004359134
7096,NS5A,0.001056828,0.00171833,0.001256264
7097,NS5A,0.010504217,0.008964751,0.005919364
7098,NS5A,0.00082316,0.001127781,0.000666839
7099,NS5A,0.004926246,0.005966328,0.005629327
7100,NS5A,0.00649572,0.019602961,0.00653581
7101,NS5A,0.006050784,0.00496571,0.005118845
7102,NS5A,0.007489532,0.004454881,0.00129592
7103,NS5A,0.005551188,0.031766155,0.00656661
7104,NS5A,0.003707665,0.003190919,0.002367674
7105,NS5A,0.004580939,0.004657939,0.005142353
7106,NS5A,0.009604258,0.002736402,0.006680676
7107,NS5A,0.001463914,0.006278487,0.00120667
7108,NS5A,0.002978321,0.002546388,0.003894754
7109,NS5A,0.004067498,NA,0.012100067
7110,NS5A,0.001744121,0.001791906,0.002027642
7111,NS5A,0.003914125,0.00334475,0.0051313
7112,NS5A,0.004430365,0.01020674,0.004851098
7113,NS5A,0.012247202,NA,0.004036058
7114,NS5A,0.002581575,0.002639742,0.002755138
7115,NS5A,0.010923885,0.013924037,0.010431152
7116,NS5A,0.013032811,NA,0.00095091
7117,NS5A,0.003801956,0.003071817,0.003540907
7118,NS5A,0.004906798,0.003111478,0.007479866
7119,NS5A,0.001850165,0.001807892,0.001166801
7120,NS5A,0.00436429,0.004785204,0.005243846
7121,NS5A,0.00503015,0.006968756,0.016599256
7122,NS5A,0.004300425,0.004235361,0.004068866
7123,NS5A,0.000876506,0.000696668,0.000702814
7124,NS5A,0.013235091,0.007121662,0.011323683
7125,NS5A,0.004859905,0.003839314,0.00312844
7126,NS5A,0.003984824,0.003268756,0.003620657
7127,NS5A,0.008414544,0.00481734,0.006175594
7128,NS5A,0.001768842,0.001499489,0.002441553
7129,NS5A,0.00241067,0.004422528,0.003834552
7130,NS5A,0.010407799,NA,0.01638955
7131,NS5A,0.001910997,0.00317758,0.001808269
7132,NS5A,0.002131901,0.002133534,0.001110941
7133,NS5A,0.006875791,0.004137385,0.007631856
7134,NS5A,0.001747913,0.001009634,0.001040719
7135,NS5A,0.004148569,0.003847642,0.003965374
7136,NS5A,0.017472182,0.014464868,0.00245262
7137,NS5A,0.002923182,0.001173399,0.004958558
7138,NS5A,0.005496003,0.002051289,0.005233296
7139,NS5A,0.012006572,0.016294244,0.018809179
7140,NS5A,0.002136657,0.001229835,0.008054018
7141,NS5A,0.003824141,0.002939552,0.002647152
7142,NS5A,NA,0.005347243,0.016911004
7143,NS5A,0.00143218,0.001059222,0.002100202
7144,NS5A,0.005219795,0.003632735,0.00383404
7145,NS5A,0.003259125,0.005571452,0.007680771
7146,NS5A,0.001226448,0.001954513,0.003498656
7147,NS5A,0.006308458,0.005134909,0.002894662
7148,NS5A,0.005320626,0.004586529,0.00596847
7149,NS5A,0.002099477,0.003809178,0.001421575
7150,NS5A,0.005535584,0.005001742,0.005270882
7151,NS5A,0.014113757,0.005425218,0.017075337
7152,NS5A,0.001187931,0.001130702,0.002142431
7153,NS5A,0.005271984,0.005610324,0.00452836
7154,NS5A,0.001994305,0.002753039,0.00448407
7155,NS5A,0.003610159,0.005508311,0.014659698
7156,NS5A,0.002329736,0.002242149,0.005525227
7157,NS5A,0.002291217,0.001371328,0.009369202
7158,NS5A,0.001356375,0.001515242,0.002301104
7159,NS5A,0.005522615,0.005677052,0.003058988
7160,NS5A,0.005750918,NA,0.003194851
7161,NS5A,NA,0.004311952,0.002365156
