"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"7854",7854,NA,0.00613154960981048,0.00481111903064861,0.00441988950276243,0.00666666666666667,0.00519693654266958,0.00367872470876763,0.00639658848614072,NA,0.00559403303143314,0.00582690659811482,0.00617665225447807,0.00671862402579952,0.0126422250316056,0.00834052343974691,0.0051309271054494,0.00460358056265985,NA,0.00374453921364677,0.00733865745737103,0.00527055516514406,0.00603826102405085
"7855",7855,NA,0.00390625,0.00693456614509246,0.0068889501240011,0.00669393826701376,0.00574712643678161,0.00551132884262094,0.0128273650454303,NA,0.00638807559222784,0.00359342915811088,0.00308832612723904,0.00670241286863271,0.00189393939393939,0.00629650829994276,0.00371287128712871,0.00560081466395112,NA,0.00541103017689906,0.00473525613430908,0.00561009817671809,0.00564123815222438
"7856",7856,NA,0.00562113546936481,0.00811249323958897,0.00667779632721202,0.00338855421686747,0.0052298375997798,0.00061576354679803,0.0037940379403794,NA,0.00453817405232248,0.00188291680931188,0.00250469630557295,0.000543773790103317,0.00822784810126582,0.0034324942791762,0.0184429863450966,0.00254065040650406,NA,0.00209336403600586,0.00259459459459459,0.00283687943262411,0.00461544424958713
"7857",7857,NA,0.00280741156653565,0.00233351283432059,0.00111172873818788,0.0030268634127885,0.00219118049849356,0.00306184935701163,0.00324851109907959,NA,0.00106923282544774,0.00291046053757918,0.000631313131313131,0.00191833379007947,0.00252365930599369,0.00114253070551271,0.00301739439119631,0,NA,0.00146321070234114,0.000862812769628991,0.00141693234148069,0.00192982988927725
"7858",7858,NA,0.00279876854184159,0.00268672756582483,0.00361412288017793,0.001886080724255,0.00355288330144848,0.00428134556574924,0.00376344086021505,NA,0.00187466523835029,0.00222222222222222,0.00504731861198738,0.0011001100110011,0.00378071833648393,0.000855920114122682,0.00159404888416578,0.0010126582278481,NA,0.0265745971960661,0.00279810589754628,0.00423878488166726,0.00409347328116518
"7859",7859,NA,0.00418760469011725,0.00428494911622924,0.00388565084651679,0.00300978179082017,0.00245700245700246,0.00244498777506112,0.00107296137339056,NA,0.0048064085447263,0.00290896646132786,0.00188205771643664,0.00219178082191781,0.0125549278091651,0.00852999715666761,0.00301151461470328,0.00253164556962025,NA,0.00313938886563416,0.00236355822948002,0.00210822206605762,0.00374285588360412
"7860",7860,NA,0.00614182021217197,0.0071800394902172,0.0044432102193835,0.0136054421768707,0.0120317199890621,0.00617283950617284,0.00917431192660551,NA,0.00703272923992426,0.00640249178058488,0.0075046904315197,0.0101788170563961,0.00313873195229127,0.00403458213256484,0.00448994252873563,0.00562659846547315,NA,0.00608732157850546,0.00711053652230123,0.00777110561638997,0.00711816282362057
"7861",7861,NA,0.00193959545580493,0.00178443968593862,0.00438116100766703,0.00374672161858374,0.0029810298102981,0.00244498777506112,0.00321888412017167,NA,0.0016116035455278,0.00172205958326158,0.00680272108843537,0.0021851953018301,0.00062111801242236,0.0022746659084447,0.00374064837905237,0.00253936008125952,NA,0.00291060291060291,0.00405203668159522,0.00420021001050053,0.00295316894313654
"7862",7862,NA,0.00469224399668783,0.0125515510130895,0.00652351182386518,0.00448262980948823,0.00566801619433198,0.00485142510612492,0.00859291084854995,NA,0.00296256396444923,0.00190245589761328,0.00122850122850123,0.00108078897595245,0.00123456790123457,0.00685518423307626,0.0025035765379113,0.00305498981670061,NA,0.00248241621845263,0.00381841323716589,0.00278260869565217,0.00429268641660262
"7863",7863,NA,0.00527924423450959,0.00414041404140414,0.0677551020408163,0.00562851782363977,0.00351161534305781,0.0048721071863581,0.00214822771213749,NA,0.00351351351351351,0.00367132867132867,0.030750307503075,0.00619779035300458,0.0030826140567201,0.00458715596330275,0.00452570601013758,0.00562659846547315,NA,0.00622794270292713,0.00639386189258312,0.00592747559274756,0.00965775128370758
"7864",7864,NA,0.0024603608529251,0.0010507880910683,0.00107267363904532,0.00222139948167345,0.00132731616671091,0.00298151460942159,0.00263157894736842,NA,0.00296495956873315,0.0161936270242034,0.0018018018018018,0.0013294336612603,0.00121138703815869,0.000850822461712989,0.0202056648024535,0.00306591722023505,NA,0.0028334345274236,0.00104166666666667,0.0030664395229983,0.00379504367132559
"7865",7865,NA,0.00821242814125376,0.0087719298245614,0.00802139037433155,0.00740740740740741,0.00850837543206594,0.00599161174355902,0.00683491062039958,NA,0.00951345474313672,0.00644599303135888,0.00723763570566948,0.00558807876530069,0.012070006035003,0.00714898484415213,0.00666906993511175,0.0123203285420945,NA,0.00651598452453675,0.0148009172399416,0.0064603876232574,0.00825104969628564
"7866",7866,NA,0.000272405339144647,0.00243647754959972,0.00399680255795364,0.000735835172921266,0.0021147237642083,0.0005941770647653,0.00104766893661603,NA,0.000541711809317443,0.00121191135734072,0.00179856115107914,0.00899947061937533,0.00119904076738609,0.00113539596934431,0.000536960801861464,0.00153139356814701,NA,0.000604838709677419,0.00206568890725057,0.00202634245187437,0.00182496702765904
"7867",7867,NA,0.00355677154582763,0.00226323119777159,0.00399148483235764,0.00741289844329133,0.00265181649429859,0.00239234449760766,0.00210304942166141,NA,0.00271076172404446,0.00380491179522657,0.0017996400719856,0.00159489633173844,0.00299580587177951,0.0014172335600907,0.00340136054421769,0.00203977562468129,NA,0.00404858299595142,0.00268428659921536,0.00372250423011844,0.00303285309899252
"7868",7868,NA,0.00550964187327824,0.0121908742598398,0.00505050505050505,0.00629396519807479,0.00292631018888002,0.00361663652802893,0.0121244069583553,NA,0.00435967302452316,0.0012205754141238,0.0024140012070006,0.00295143547088811,0.00421179302045728,0.00514579759862779,0.00432198811453269,0.0149023638232271,NA,0.00202552157180474,0.00290095317032739,0.0017082336863683,0.00521525978660239
"7869",7869,NA,0.00305301137940605,0.00209351011863224,0.00132872707945788,0.00411676646706587,0.00264970853206147,0.00358208955223881,0.00263019463440295,NA,0.00437996167533534,0.00472110508830215,0.00181050090525045,0.0032258064516129,0.0018018018018018,0.00172413793103448,0.00287304722571377,0.00257201646090535,NA,0.00324149108589951,0.00455958549222798,0.00169894665307509,0.00289235602969023
"7870",7870,NA,0.00846262341325811,0.00845964046528022,0.00918918918918919,0.00651590647757762,0.00964630225080386,0.0080395794681509,0.00634920634920635,NA,0.0101723650748799,0.00497159090909091,0.00311332503113325,0.00303951367781155,0.0086687306501548,0.00469483568075117,0.00497604128271286,0.00582935877053524,NA,0.00560747663551402,0.00528317836010144,0.00456781447645819,0.00653259323125609
"7871",7871,NA,0.00360410313279734,0.00417827298050139,0.00455641919056553,0.00382848392036753,0.00394011032308905,0.00123992560446373,0.00156903765690377,NA,0.00245231607629428,0.000689061154177433,0.00123915737298637,0.00138197899391929,0.000588581518540318,0.00285551113649343,0.00674596129948518,0.00258264462809917,NA,0.00184426229508197,0.00418235048097031,0.00470588235294118,0.00289911445098207
"7872",7872,NA,0.00360610263522885,0.00312825860271116,0.0032520325203252,0.00115251632731464,0.00210249671484888,0.00313479623824451,0.00419507079181961,NA,0.00163800163800164,0.00258353427488805,0.00315258511979823,0.00112612612612613,0.00117785630153121,0.00171135196805476,0.00266098988823842,0.000517330574236937,NA,0.00475108448667631,0.00356618418292427,0.00402549480040255,0.00263787851063174
"7873",7873,NA,0.00249169435215947,0.00138816588582336,0.00347779561262707,0.00465296626599457,0.00184016824395373,0.00246609124537608,0.00368809272918862,NA,0.00136686714051394,0.00120606478290834,0.00184275184275184,0.00386954118297402,0.00117994100294985,0.00342955130037153,0.00106477373558119,0.00207253886010363,NA,0.00269374222958972,0.00397822445561139,0.00536013400335008,0.00267050582621269
"7874",7874,NA,0.0139586823003908,0.0201084105612869,0.0172642762284197,0.00775494377665762,0.00711275026343519,0.00304506699147381,0.210242587601078,NA,0.00494369678659709,0.00451781059947871,0.0012187690432663,0.0179508423087545,0.00536992840095465,0.00719631548647093,0.00160170848905499,0.246994535519126,NA,0.00371517027863777,0.00501987032001673,0.00304156809733018,0.032280940725135
"7875",7875,NA,0.00423131170662906,0.00389311626260839,0.00694815606627472,0.00663803201874268,0.00399893361770195,0.0280146163215591,0.00599128540305011,NA,0.00443336104183985,0.00315678709224833,0.00550122249388753,0.00501672240802676,0.0041816009557945,0.00264472524243315,0.00482659992849482,0.002710027100271,NA,0.00579590146967502,0.00315391084945332,0.00510899182561308,0.00590251676690574
"7876",7876,NA,0.00699692135460397,0.0147575544624034,0.0120837808807734,0.012504884720594,0.011572856391373,0.00301568154402895,0.00865332612222823,NA,0.0126966602263318,0.00502773925104022,0.00183038438071995,0.00140213123948402,0.00119189511323004,0.0202020202020202,0.00588235294117647,0.00835509138381201,NA,0.00624869818787753,0.00462573591253154,0.00303336703741153,0.00778228229731335
"7877",7877,NA,0.0367770915216171,0.0172809028390055,0.151172190784155,0.0178018575851393,0.222815923056372,0.00421432871763998,0.00489662676822633,NA,0.0110895481009149,0.00381084358219297,0.002999400119976,0.0304119435996682,0.0154946364719905,0.0233631381597923,0.00532670454545455,0.0239085239085239,NA,0.0043094602914016,0.00477773161611965,0.00510377679482817,0.0325308126923899
"7878",7878,NA,0.00392596747055524,0.000350201365785327,0.000803212851405623,0.0023130300693909,0,0.0023028209556707,0.00218579234972678,NA,0.00138274336283186,0.00103466114847387,0,0.000826674014880132,0.0029655990510083,0.000859598853868195,0.0067507550186534,0.0015600624024961,NA,0.00060790273556231,0.0210482872472142,0.00135135135135135,0.00279270334715968
"7879",7879,NA,0.00449059781083357,0.00544624033731553,0.00496213110472708,0.00345887778631822,0.00449854458851548,0.00114025085518814,0.00913978494623656,NA,0.00444197667962243,0.00728913571676501,0.00651272942569568,0.00385993934381031,0.00298151460942159,0.0037410071942446,0.00516381766381766,0.00521920668058455,NA,0.00605082694634933,0.0129576306046894,0.00441276306856755,0.00532038752015015
"7880",7880,NA,0.00760349197409181,0.0226514486391572,0.00678496868475992,0.00501736781165573,0.0150833553850225,0.00399543378995434,0.497314715359828,NA,0.0184100418410042,0.00812165197857266,0.00890736342042755,0.0469142697570511,0.00118764845605701,0.00689259046524986,0.00818505338078292,0.00833767587285044,NA,0.0076814230846978,0.00721352019785655,0.0115646258503401,0.0384370358860755
"7881",7881,NA,0.00142450142450142,0.00212014134275618,0.000785957558291852,0.00077639751552795,0.00106185293336873,0,0.00222965440356745,NA,0.00171722953634803,0.000873515024458421,0.00119331742243437,0.000595415302173266,0.0169799878714372,0.00261172373766686,0.00182515057492243,0.00106553010122536,NA,0.0016214025131739,0.00268595041322314,0.00137174211248285,0.00227441498819774
"7882",7882,NA,0.00372706422018349,0.00342712842712843,0.00291467938526762,0.00587084148727984,0.00459583671262503,0.00575373993095512,0.00333704115684093,NA,0.00171428571428571,0.00457827082232787,0.00185414091470952,0.003777971519907,0.00574345883854499,0.0043757292882147,0.00290065264684554,0.00527148128624143,NA,0.0052443885043004,0.00554016620498615,0.00214592274678112,0.00404293332263472
"7883",7883,NA,0.00943935926773455,0.00662607449856734,0.00687648770166623,0.0065865943432778,0.00511027434104357,0.0028735632183908,0.00777345918933926,NA,0.00340909090909091,0.00242005185825411,0.00121432908318154,0.230681167716085,0.00062266500622665,0.00746482917025553,0.00305206463195691,0.00209753539590981,NA,0.00392156862745098,0.0023167649536647,0.00281590989088349,0.01696121054461
"7884",7884,NA,0.00776978417266187,0.00555157593123209,0.00291622481442206,0.00511609602518693,0.00538793103448276,0.00289519397799653,0.00946021146355036,NA,0.00316091954022989,0.00259605399792316,0.00121654501216545,0.00716332378223496,0.0037359900373599,0.00433275563258232,0.00432978531481147,0.00529661016949153,NA,0.00456147625958947,0.00739176346356917,0.00352112676056338,0.00480018707722518
"7885",7885,NA,0.00142734798743934,0.00213523131672598,0.00210859251449657,0.00154798761609907,0.00106837606837607,0.00345423143350604,0,NA,0.00227337311736289,0.00154453406555689,0.00304692260816575,0.00198750709823964,0.00311138767890479,0.00228115198175078,0.00179372197309417,0.0015748031496063,NA,0.00266284309709136,0.00125444281831487,0.00421644413211525,0.00208271659204699
"7886",7886,NA,0.243582263710618,0.0227798540665599,0.0155755015839493,0.0128504672897196,0.00825785828449654,0.00347222222222222,0.00939745715865119,NA,0.0114975567691865,0.00205338809034908,0.00120918984280532,0.00562429696287964,0.00620732464307883,0.0120378331900258,0.0035900197451086,0.00847008999470619,NA,0.00408580183861083,0.00396163469557965,0.00632466619817287,0.0211654125714844
"7887",7887,NA,0.00681279620853081,0.0156500088920505,0.00658935160780179,0.00117970900511207,0.00452368281000532,0.00175438596491228,0.008859357696567,NA,0.00753623188405797,0.00223790669650542,0.00120264582080577,0.00168114317736061,0.0018598884066956,0.00286697247706422,0.00127319025100036,0.00531067445565587,NA,0.00286006128702758,0.00500104188372578,0.00527240773286467,0.00458174756987465
"7888",7888,NA,0.00380339379754242,0.00176740897843761,0.00341296928327645,0.00352664576802508,0.00240192153722978,0.00403923831506059,0.00388457269700333,NA,0.00171477565018577,0.0015389876880985,0.00239808153477218,0.00139353400222965,0.00614250614250614,0.00114122681883024,0.0019787731606404,0.00210526315789474,NA,0.0036607687614399,0.00166251039068994,0.00422089342244108,0.00282185950590577
"7889",7889,NA,0.00324196875921014,0.0121757543673902,0.00706806282722513,0.00206868018204386,0.00930356193514088,0.00293599530240752,0.00768808347062054,NA,0.00411643634225228,0.00207972270363951,0.000595947556615018,0.00137969094922737,0.00428396572827417,0.00490478938257357,0.000555041628122109,0.0032520325203252,NA,0.00404122044857547,0.00268539557942574,0.00209351011863224,0.00413721443342783
"7890",7890,NA,0.000587371512481645,0.00088386070355312,0.000785134781470819,0.00281011641910879,0.00159914712153518,0.00172117039586919,0.000547645125958379,NA,0.00144425187752744,0.00103092783505155,0,0.000275482093663912,0.000611246943765281,0.00113862795331625,0.00199347589706415,0.00158646218931782,NA,0.00121212121212121,0.00103284445362528,0.00210010500525026,0.00118666619559335
"7891",7891,NA,0.00177147918511957,0.00478468899521531,0.0026123301985371,0.00568643379366369,0.00534616412723871,0.00404157043879908,0,NA,0.00525700934579439,0.00223406083519505,0.00178890876565295,0.00220203688411781,0.00245549416820135,0.00598290598290598,0.00200803212851406,0.00372142477405635,NA,0.00505254648342765,0.00392643108080182,0.00384749912556838,0.00348438979515607
"7892",7892,NA,0.0172661870503597,0.040113094186252,0.0140296180826189,0.0134914145543745,0.00263435194942044,0.00401146131805158,0.0140616549486209,NA,0.0506898620275945,0.0377424427747685,0.121556886227545,0.00842849374660141,0.00605326876513317,0.00543789353176875,0.0137538969374656,0.0111880660628663,NA,0.00824783745725206,0.00896860986547085,0.00484764542936288,0.0212512602730848
"7893",7893,NA,0.00201961915753029,0.00105060409735598,0.00180925303696045,0.00163465467919902,0.00131302521008403,0.00114155251141553,0,NA,0.00265408434090239,0.00051413881748072,0.000589622641509434,0.00108020523899541,0.00241984271022384,0.0025626423690205,0.00145586897179254,0.00265111346765642,NA,0.000398883127243718,0.0026294498381877,0.00103305785123967,0.00149764544815542
"7894",7894,NA,0.00707755824240637,0.00512367491166078,0.00572320499479709,0.00702769739561802,0.00370566437268396,0.00230813618003462,0.0043360433604336,NA,0.00567672542575441,0.00884188626907073,0.00119189511323004,0.00354126940888041,0.00614250614250614,0.00631095811818703,0.00367511944138184,0.00751476113794954,NA,0.00504032258064516,0.00436046511627907,0.00382875043508528,0.00507925770258912
"7895",7895,NA,0.184859154929577,0.0111849003844809,0.0121698601760746,0.0029251984956122,0.0113157894736842,0.0114744693057946,0.010275824770146,NA,0.00207900207900208,0.00819532183711798,0.00237247924080664,0.0302948336489045,0.00427089688834655,0.011076398750355,0.003281079110463,0.014917421417155,NA,0.00698742263924935,0.172917088992499,0.00380228136882129,0.0280221901948939
"7896",7896,NA,0.0029385836027035,0.0019261075118193,0.00207415089447757,0.00335570469798658,0.00132310134956338,0.000576036866359447,0.00163844893500819,NA,0.00268096514745308,0.00239439028561656,0,0.00162778079218665,0.00123076923076923,0.00284333238555587,0.00146252285191956,0.0016025641025641,NA,0.00160064025610244,0.00283802959659436,0.00207828195358504,0.00189952280334805
"7897",7897,NA,0.00176574455562095,0.00263527758257203,0.00207522697795071,0.00252206809583859,0.00422832980972516,0.00115340253748558,0.00273822562979189,NA,0.00328162291169451,0.00342407122068139,0.000599520383693046,0.0021697857336588,0.00184956843403206,0.00142328494164532,0.00201391431709996,0.00106894708711919,NA,0.00240192153722978,0.00569221386460663,0.00347342827370615,0.00247314188300843
"7898",7898,NA,0.00234948604992658,0.00614358434263648,0.00259336099585062,0.00504838031131679,0.00185136207352552,0.00114942528735632,0.00383141762452107,NA,0.0041866028708134,0.00171115674195756,0.000596658711217184,0.00433134813210612,0.00185414091470952,0.00227337311736289,0.00201465201465201,0.00536768652710682,NA,0.00280504908835905,0.00243952022768855,0.0024390243902439,0.00294367941229724
"7899",7899,NA,0.00906963136337039,0.00543573557776609,0.0064968814968815,0.00957535387177352,0.00795123244102836,0.02122776821572,0.00657534246575343,NA,0.0060313630880579,0.0106401235627252,0.011329755515802,0.00730914997292907,0.00556586270871985,0.00655644241733181,0.0356483191725157,0.00864397622906537,NA,0.0142799678197908,0.00648298217179903,0.00488145048814505,0.0102056299210653
"7900",7900,NA,0.00411643634225228,0.00105374077976818,0.0026089225150013,0.0025062656641604,0.00453696290365626,0.00172215843857635,0.00110253583241455,NA,0.0036068530207394,0.00240673886883273,0.00358208955223881,0.00108459869848156,0.00374064837905237,0.00341977771444856,0.0021978021978022,0.00268384326355341,NA,0.00343781597573306,0.00628293473854884,0.00491573033707865,0.0030558808456855
"7901",7901,NA,0.0126656848306333,0.0332562688956073,0.0135912179822269,0.00676818950930626,0.0056,0.00114942528735632,0.265456608054453,NA,0.00788834951456311,0.00103662750518314,0.00297441998810232,0.00351256417184545,0.011214953271028,0.0370154473914311,0.0264038676087765,0.0103260869565217,NA,0.00221729490022173,0.00301446945337621,0.00280898876404494,0.0248278035602598
"7902",7902,NA,0.0091069330199765,0.00490367775831874,0.00572022880915237,0.00126315789473684,0.00903294367693943,0.0080091533180778,0.0072142064372919,NA,0.00759878419452888,0.0062143966856551,0.00949554896142433,0.00809498111171074,0.00808960796515246,0.00342759211653813,0.00462877244954638,0.00703082747431044,NA,0.00462590506838294,0.00601684717208183,0.00456460674157303,0.00639100949196655
"7903",7903,NA,0.00793884151720082,0.0108524417994049,0.00937988535695675,0.0101010101010101,0.00796178343949045,0.00343053173241852,0.00667037242912729,NA,0.00485142510612492,0.00898565750820805,0.00414446417998816,0.0072678331090175,0.0062266500622665,0.00743494423791822,0.00571955719557196,0.00593631948192121,NA,0.00462497486426704,0.00559552358113509,0.00845070422535211,0.00697627332929887
"7904",7904,NA,0.00500588928150766,0.0172444131620623,0.0104602510460251,0.00126635711270578,0.0165421558164354,0.000573394495412844,0.0587905935050392,NA,0.00121765601217656,0.00207182320441989,0.00119402985074627,0.00432082095598164,0.00749063670411985,0.00228702115494568,0.00388385426299242,0.00974553329723877,NA,0.00060557125555107,0.00180505415162455,0.00635593220338983,0.00838116597068749
"7905",7905,NA,0.00297441998810232,0.00212389380530973,0.00184453227931489,0.000427350427350427,0.00376749192680301,0.000576036866359447,0.00112296462661426,NA,0.000913798355162961,0.0507120527961098,0.00242424242424242,0.00327600327600328,0.00126823081800888,0.00429922613929493,0.00185322461082283,0.00108695652173913,NA,0.0014297385620915,0.00142247510668563,0.00143833153541891,0.00460894278141302
"7906",7906,NA,0.00388291517323775,0.005859375,0.00529380624669137,0.0115979381443299,0.00566801619433198,0.00463499420625724,0.00339366515837104,NA,0.00641809290953545,0.00675441634915137,0.00667070952092177,0.00656994251300301,0.00319488817891374,0.0057372346528973,0.0104050538833148,0.00326441784548422,NA,0.00306685749335514,0.0233739837398374,0.00470162748643761,0.00669377414978173
"7907",7907,NA,0.00629119233073697,0.00355935219789998,0.00957956359765833,0.004739336492891,0.00243968555164001,0.00116346713205352,0.00338218714768884,NA,0.00367197062423501,0.00296322119574691,0.00244798041615667,0.00191728293618187,0.00319897632757518,0.00462027144094716,0.0031569173630455,0.00271886895051659,NA,0.00266776113277242,0.00469100550683255,0.000727272727272727,0.00355201739288062
"7908",7908,NA,0.00642594859241126,0.00468384074941452,0.009353507565337,0.00741386829481029,0.00658616904500549,0.00591016548463357,0.00340328984685196,NA,0.00459136822773186,0.00592128178335075,0.00748596381784155,0.00695603784084585,0.00721311475409836,0.00520682672837721,0.00483720930232558,0.00923913043478261,NA,0.00399243538558521,0.00478468899521531,0.00597683974598431,0.00611009369970015
"7909",7909,NA,0.00246913580246914,0.00236449618042925,0.00138159712627798,0.00176211453744493,0.0022075055187638,0,0.00342465753424658,NA,0.00183767228177642,0.00209095661265029,0.00250783699059561,0.00223526124615814,0.00197498354180382,0.00172661870503597,0.00186323830817962,0.0021680216802168,NA,0.00254183435712773,0.00125523012552301,0.00190041809198024,0.00198397659114885
"7910",7910,NA,0.00755667506297229,0.0102808885625115,0.00760349197409181,0.00354924578527063,0.00254452926208651,0.00241984271022384,0.00635103926096998,NA,0.00555555555555556,0.00558074642483432,0.00193050193050193,0.00200918484500574,0.00268456375838926,0.0181713296798385,0.0530147470599216,0.0103655210038189,NA,0.00560828300258844,0.00423549343498518,0.00499615680245965,0.00858098867311254
"7911",7911,NA,0.00159438775510204,0.00221688527618696,0.00198468953785086,0.00135013501350135,0.00142045454545455,0.00182370820668693,0.00175746924428822,NA,0.00187090739008419,0.000879971840901091,0.00259403372243839,0.00172413793103448,0.00202429149797571,0.0020295737895042,0.0146864997175673,0.00165654334621756,NA,0.00239026510212951,0.00298253089049851,0.00386100386100386,0.0027137493704681
"7912",7912,NA,0.00387096774193548,0.00352177942539388,0.00283045570336824,0.0017961383026493,0.00283045570336824,0.0024390243902439,0.00350262697022767,NA,0.00187852222917971,0.00332866152768045,0.00130039011703511,0.00172364263142775,0.00269541778975741,0.00464306442251886,0.00206417714392944,0.00220264317180617,NA,0.00521059487624837,0.00427167876975651,0.00350877192982456,0.0029788340470195
"7913",7913,NA,0.00584605391360831,0.00519287833827893,0.00537938844847112,0.00224315836698071,0.00338696020321761,0.00182926829268293,0.00290697674418605,NA,0.00252047889098929,0.00193696073252333,0.00323415265200517,0.0031374786081004,0.00134861766689144,0.0014573010784028,0.00564971751412429,0.00221606648199446,NA,0.00475161987041037,0.0106700810926163,0.00470403763230106,0.00380062202932136
"7914",7914,NA,0.00228310502283105,0.00258588843738456,0.00564971751412429,0.00446229361892013,0.0036506599269868,0.0182481751824818,0.00289855072463768,NA,0.00344827586206897,0.00351926799225761,0.00191326530612245,0.00282565696524442,0.00402955003357958,0.00261780104712042,0.00301204819277108,0.00110558319513543,NA,0.00385934819897084,0.00466002965473417,0.00670082774931021,0.00430389136803786
"7915",7915,NA,0.0032605151613955,0.00462107208872458,0.00365682137834037,0.00267141585040071,0.000839160839160839,0.00121580547112462,0.00405327156919514,NA,0.00347881087919039,0.00142399430402278,0.0146217418944692,0.00196850393700787,0.00201748486886348,0.00235294117647059,0.00440866398313207,0.00223089793641941,NA,0.00213219616204691,0.0037870818430465,0.00274402195217562,0.00341580007195481
"7916",7916,NA,0.00425671250818599,0.00887409872434831,0.0121058558558559,0.0115864527629234,0.00503074343208496,0.0103721781574131,0.0063768115942029,NA,0.00729001584786054,0.0046123824729466,0.00381194409148666,0.0075821398483572,0.00895316804407714,0.0166229221347332,0.00499327827923949,0.00664451827242525,NA,0.00766283524904215,0.00568062276456975,0.00393081761006289,0.00757708320276752
"7917",7917,NA,0.00231404958677686,0.00331919601696478,0.00337647720877884,0.000884955752212389,0.00111111111111111,0.00242571255306246,0.00289017341040462,NA,0.00095026924295217,0.000177116542685087,0,0.000835421888053467,0,0.00174978127734033,0.000775043596202286,0.00112044817927171,NA,0.00106044538706257,0.000626697305201588,0.00237154150197628,0.00144380225333647
"7918",7918,NA,0.00365448504983389,0.00487165074011617,0.00506899464939454,0.0035987404408457,0.00309771895240777,0.00796080832823025,0.00466744457409568,NA,0.00253565768621236,0.00123849964614296,0.00189513581806696,0.00334448160535117,0.0013869625520111,0.0014585764294049,0.00287907869481766,0.00550964187327824,NA,0.0038265306122449,0.00355276907001045,0.00278995615783181,0.00351872960446092
"7919",7919,NA,0.00663129973474801,0.0207638116425658,0.0336889387984278,0.0044543429844098,0.00867618247970893,0.000597371565113501,0.00758902510215995,NA,0.00317561130517625,0.0129295076160113,0.0309405940594059,0.0100982532751092,0.00881953867028494,0.0122735242548217,0.00856001521780483,0.177312775330396,NA,0.00417014178482068,0.00387675984492961,0.00319106501794974,0.0198749310379913
"7920",7920,NA,0.0019672131147541,0.00314873124652713,0.00490864466866649,0.00176522506619594,0.00167691447736165,0.00359281437125748,0.00175336060783168,NA,0.000952078705172961,0.00266098988823842,0.00185070943861814,0.00246305418719212,0.0020297699594046,0.00175438596491228,0.00171135196805476,0.00165016501650165,NA,0.00313021702838063,0.00428309198449929,0.00235478806907378,0.00242519476459128
"7921",7921,NA,0.00257731958762887,0.00365965233302836,0.00109469074986316,0.00478885502829778,0.00220994475138122,0.0047142015321155,0.000575043128234618,NA,0.0025388765471279,0.000898472596585804,0,0.00164383561643836,0.00204359673024523,0.00385642242657965,0.00114656984521307,0.00114613180515759,NA,0.00147306397306397,0.00205846027171676,0.00545383716400467,0.00232660967148236
"7922",7922,NA,0.0523961661341853,0.0304955527318933,0.0113238069560528,0.00910273081924577,0.0134615384615385,0.00644783118405627,0.0246136233543217,NA,0.00790638836179633,0.00230292294065545,0.0558930741190765,0.0108283703302653,0.00602409638554217,0.0126321974148061,0.00282965478211658,0.00915948275862069,NA,0.00410593307329091,0.00505050505050505,0.0140132347216816,0.0154770616433139
"7923",7923,NA,0.00285805017465862,0.00381125226860254,0.00269759913676828,0.0043271311120727,0.00438476294875308,0.00765155974102413,0.00342857142857143,NA,0.003486529318542,0.00408525754884547,0.00427089688834655,0.00190424374319913,0.00400266844563042,0.0017688679245283,0.00301261532668047,0,NA,0.00348646431501231,0.00303398058252427,0.00501736781165573,0.00351265659530086
"7924",7924,NA,0.00505689001264223,0.00326441784548422,0.00296575896468051,0.00216262975778547,0.00137023842148534,0.00412979351032448,0.0028604118993135,NA,0.00285986653956149,0.00177967609894999,0.00304692260816575,0.00244366005973391,0.00266134397870925,0.00294811320754717,0.0024486720663025,0.00269396551724138,NA,0.00163900839991805,0.00283573020052664,0.00421940928270042,0.00285480602061513
"7925",7925,NA,0.0069204152249135,0.00417120058034095,0.00406063887384949,0.00387430047352561,0.299343903772553,0.00176678445229682,0.00514579759862779,NA,0.00285986653956149,0.118561359118019,0.00245248313917842,0.00704989154013015,0.00199600798403194,0.00472673559822747,0.0162356050594676,0.00270124257158293,NA,0.00286415711947627,0.00384771162413933,0.00305343511450382,0.0273128631324681
"7926",7926,NA,0.00346784363177806,0.00581289736603088,0.00270343336036767,0.00906344410876133,0.0021953896816685,0.00474777448071217,0.0045766590389016,NA,0.00222010783380907,0.00358680057388809,0.000609384521633151,0.00377155172413793,0.00332005312084993,0.00325925925925926,0.00245746691871456,0.00812567713976165,NA,0.0055327868852459,0.0048661800486618,0.00573613766730402,0.0042251581867492
"7927",7927,NA,0.0107560898449858,0.00435492651061513,0.00324499729583559,0.00475572849113705,0.0128415300546448,0.00118273211117682,0.00685322672758424,NA,0.00159438775510204,0.00178954903364352,0.00305810397553517,0.00296896086369771,0.00134138162307176,0.00177567327611719,0.0123762376237624,0.0483170466883822,NA,0.00144062564313645,0.00264496439471007,0.00533536585365854,0.00703508487593314
"7928",7928,NA,0.310529634300126,0.00754716981132075,0.00542005420054201,0.00384451089278086,0.00938589434164655,0.00176159718144451,0.00975889781859931,NA,0.00479233226837061,0.00287047003946896,0.0304878048780488,0.0119565217391304,0.000668449197860963,0.0077243018419489,0.0022766078542971,0.00864864864864865,NA,0.00538748445917945,0.00429887410440123,0.00449101796407186,0.023991681752327
